Time [s],Channel 0,Channel 1
0.092118504,1,1
0.092242432,0,1
0.092333288,1,1
0.092355416,1,0
0.092365680,0,0
0.092414872,1,0
0.092435712,1,1
0.092521280,1,0
0.092580520,0,0
0.092676384,1,0
0.092718416,1,1
0.092740552,0,1
0.092767320,1,1
0.092780656,0,1
0.092929416,0,0
0.092980104,1,0
0.093034912,1,1
0.093079296,1,0
0.093136984,1,1
0.093194584,0,1
0.093244368,0,0
0.093284128,0,1
0.093314792,0,0
0.093436064,1,0
0.093501256,0,0
0.093555552,0,1
0.093557248,0,0
0.093700384,1,0
0.093744176,1,1
0.093842360,1,0
0.093865552,1,1
0.093929640,0,1
0.093969808,1,1
0.094018112,1,0
0.094040568,1,1
0.094046008,0,1
0.094072896,1,1
0.094132240,1,0
0.094286464,0,0
0.094348544,0,1
0.094414832,0,0
0.094535320,1,0
0.094588376,1,1
0.094629800,0,1
0.094649584,0,0
0.094738144,0,1
0.094856992,1,1
0.094917992,1,0
0.095009384,0,0
0.095055032,0,1
0.095102328,1,1
0.095180080,0,1
0.095305368,0,0
0.095395752,1,0
0.095467200,1,1
0.095600504,1,0
0.095600632,0,0
0.095702120,1,0
0.095719768,1,1
0.095784552,1,0
0.095855480,1,1
0.095926928,0,1
0.095992872,0,0
0.096051736,0,1
0.096056856,1,1
0.096061056,0,1
0.096237984,0,0
0.096282400,1,0
0.096348392,1,1
0.096405200,0,1
0.096419160,1,1
0.096573040,1,0
0.096587936,0,0
0.096694256,1,0
0.096755592,0,0
0.096786400,0,1
0.096827816,1,1
0.096830480,1,0
0.096868800,0,0
0.096946920,1,0
0.096950040,1,1
0.097073672,0,1
0.097106624,1,1
0.097115592,1,0
0.097209600,1,1
0.097229072,0,1
0.097231528,0,0
0.097295000,0,1
0.097387840,0,0
0.097416024,0,1
0.097451104,1,1
0.097606248,0,1
0.097607080,0,0
0.097765976,1,0
0.097853264,1,1
0.097991776,0,1
0.098084472,1,1
0.098113088,1,0
0.098118288,0,0
0.098144224,1,0
0.098320952,0,0
0.098375184,0,1
0.098442112,0,0
0.098575528,1,0
0.098663072,1,1
0.098699952,1,0
0.098724408,1,1
0.098733872,0,1
0.098963904,0,0
0.098990544,1,0
0.099109264,1,1
0.099112840,1,0
0.099161560,1,1
0.099178040,0,1
0.099296160,0,0
0.099346256,1,0
0.099526336,1,1
0.099546048,0,1
0.099692744,0,0
0.099760568,1,0
0.099832360,0,0
0.099939480,0,1
0.100016560,1,1
0.100103296,1,0
0.100124688,1,1
0.100172040,1,0
0.100187432,0,0
0.100317296,0,1
0.100439256,1,1
0.100457896,1,0
0.100564792,0,0
0.100658488,0,1
0.100743272,1,1
0.100878312,1,0
0.100906816,0,0
0.100974704,0,1
0.101139656,0,0
0.101163584,1,0
0.101238624,0,0
0.101272008,0,1
0.101500016,1,1
0.101530056,1,0
0.101595736,1,1
0.101609184,1,0
0.101682648,0,0
0.101776624,1,0
0.101869976,1,1
0.102008552,0,1
0.102105760,1,1
0.102109192,0,1
0.102129504,0,0
0.102325320,1,0
0.102380072,1,1
0.102570800,0,1
0.102584144,0,0
0.102727096,0,1
0.102786000,1,1
0.102791968,1,0
0.102819592,1,1
0.102820008,0,1
0.102955784,1,1
0.102982032,1,0
0.102984064,0,0
0.103081816,1,0
0.103181864,0,0
0.103202288,0,1
0.103276024,0,0
0.103341504,1,0
0.103350952,0,0
0.103389280,0,1
0.103492928,1,1
0.103521648,1,0
0.103667904,1,1
0.103697840,1,0
0.103704184,0,0
0.103738864,1,0
0.103774920,0,0
0.103785440,0,1
0.103932448,1,1
0.103981888,0,1
0.104006080,0,0
0.104080176,1,0
0.104159616,1,1
0.104229760,0,1
0.104299800,0,0
0.104436320,1,0
0.104438384,1,1
0.104471792,0,1
0.104497552,0,0
0.104548984,1,0
0.104676056,1,1
0.104763976,0,1
0.104918752,1,1
0.104922344,1,0
0.104930632,1,1
0.104988088,1,0
0.105056040,0,0
0.105085544,1,0
0.105147136,1,1
0.105190400,0,1
0.105267824,0,0
0.105299640,0,1
0.105428568,1,1
0.105502216,1,0
0.105622624,0,0
0.105749424,0,1
0.105756152,0,0
0.105790824,0,1
0.105843184,1,1
0.105948088,1,0
0.105959960,1,1
0.105995368,1,0
0.106072728,0,0
0.106235856,1,0
0.106256224,1,1
0.106329824,1,0
0.106480904,0,0
0.106560504,0,1
0.106620040,0,0
0.106656424,1,0
0.106864016,0,0
0.106870872,0,1
0.106970496,0,0
0.107034496,0,1
0.107078704,1,1
0.107119904,1,0
0.107135720,1,1
0.107265400,0,1
0.107299648,0,0
0.107329016,1,0
0.107466008,1,1
0.107545928,0,1
0.107589536,1,1
0.107724552,1,0
0.107799992,0,0
0.107822280,1,0
0.107836888,1,1
0.108005576,0,1
0.108087464,0,0
0.108099120,1,0
0.108208656,1,1
0.108312416,1,0
0.108339352,0,0
0.108410040,0,1
0.108450400,0,0
0.108533696,1,0
0.108585872,1,1
0.108604608,1,0
0.108614520,1,1
0.108691944,0,1
0.108704368,0,0
0.108827264,1,0
0.108834208,0,0
0.108883800,0,1
0.109013912,0,0
0.109028952,0,1
0.109044696,0,0
0.109045912,1,0
0.109107392,0,0
0.109124264,0,1
0.109316376,1,1
0.109334896,1,0
0.109436704,0,0
0.109464792,1,0
0.109554632,1,1
0.109580736,1,0
0.109632224,1,1
0.109681784,0,1
0.109777296,1,1
0.109826120,1,0
0.109977744,0,0
0.110012472,1,0
0.110013024,1,1
0.110146120,0,1
0.110174368,1,1
0.110181352,0,1
0.110184832,0,0
0.110282104,1,0
0.110308448,1,1
0.110359536,1,0
0.110421360,0,0
0.110479520,0,1
0.110547504,1,1
0.110631168,1,0
0.110680520,0,0
0.110707320,0,1
0.110782368,1,1
0.110886288,0,1
0.110916280,0,0
0.111068264,0,1
0.111097640,1,1
0.111129744,1,0
0.111209248,1,1
0.111270336,1,0
0.111290896,0,0
0.111366720,0,1
0.111384464,0,0
0.111390704,1,0
0.111479992,0,0
0.111491544,0,1
0.111510928,0,0
0.111630008,0,1
0.111630488,1,1
0.111662256,0,1
0.111721144,0,0
0.111779032,1,0
0.111921688,1,1
0.112006704,1,0
0.112014008,0,0
0.112101688,0,1
0.112115264,0,0
0.112201752,0,1
0.112229952,1,1
0.112438952,0,1
0.112456368,0,0
0.112680616,1,0
0.112704320,1,1
0.112766488,0,1
0.112781312,0,0
0.112819040,1,0
0.113022976,0,0
0.113024936,0,1
0.113062288,1,1
0.113146088,1,0
0.113196008,0,0
0.113249072,0,1
0.113377728,1,1
0.113457696,1,0
0.113624360,0,0
0.113632936,0,1
0.113657088,1,1
0.113708704,1,0
0.113795232,0,0
0.113934376,0,1
0.114009384,1,1
0.114030968,1,0
0.114073648,1,1
0.114079328,1,0
0.114252720,0,0
0.114301312,0,1
0.114372512,1,1
0.114400904,0,1
0.114405144,0,0
0.114474920,1,0
0.114487288,1,1
0.114543224,0,1
0.114569256,0,0
0.114624800,1,0
0.114783448,1,1
0.114886104,0,1
0.114887048,0,0
0.115109904,1,0
0.115137160,1,1
0.115267432,0,1
0.115331008,0,0
0.115381888,1,0
0.115401192,0,0
0.115444000,1,0
0.115482472,0,0
0.115573496,0,1
0.115595808,1,1
0.115634920,1,0
0.115649168,0,0
0.115653584,0,1
0.115686088,1,1
0.115749968,0,1
0.115816784,0,0
0.115871168,1,0
0.115915440,0,0
0.115930800,0,1
0.116044360,1,1
0.116111304,1,0
0.116168912,1,1
0.116196856,0,1
0.116287048,0,0
0.116408312,0,1
0.116431616,1,1
0.116552800,1,0
0.116609696,0,0
0.116704152,0,1
0.116786376,0,0
0.116864904,1,0
0.116914840,1,1
0.116939424,0,1
0.117026312,1,1
0.117103632,1,0
0.117181224,1,1
0.117202376,0,1
0.117257832,1,1
0.117312760,1,0
0.117338512,0,0
0.117395664,0,1
0.117580400,1,1
0.117582272,1,0
0.117618752,0,0
0.117768104,1,0
0.117800544,1,1
0.117852704,1,0
0.117862984,1,1
0.117963432,0,1
0.118047792,1,1
0.118074800,1,0
0.118213424,1,1
0.118242000,0,1
0.118367400,0,0
0.118487232,1,0
0.118559056,1,1
0.118696680,1,0
0.118743560,0,0
0.118797688,0,1
0.118952760,0,0
0.119005176,1,0
0.119017320,0,0
0.119044680,0,1
0.119146328,1,1
0.119280032,1,0
0.119317952,1,1
0.119319256,0,1
0.119531088,0,0
0.119555144,1,0
0.119681256,1,1
0.119721840,0,1
0.119877952,0,0
0.119957608,0,1
0.119979336,1,1
0.120006856,0,1
0.120044216,1,1
0.120058704,0,1
0.120175296,0,0
0.120218504,1,0
0.120221288,0,0
0.120237984,0,1
0.120291032,0,0
0.120338024,1,0
0.120492464,1,1
0.120508624,0,1
0.120646392,0,0
0.120750120,1,0
0.120750968,1,1
0.120874656,1,0
0.120985952,0,0
0.121058296,1,0
0.121122184,1,1
0.121141176,1,0
0.121274312,1,1
0.121287696,0,1
0.121364032,1,1
0.121405336,0,1
0.121485296,0,0
0.121662808,1,0
0.121680584,1,1
0.121777600,1,0
0.121856576,0,0
0.121996040,0,1
0.122086896,1,1
0.122169568,1,0
0.122283856,0,0
0.122323000,1,0
0.122352992,1,1
0.122393064,0,1
0.122529704,0,0
0.122586928,1,0
0.122638928,1,1
0.122782104,0,1
0.122835552,0,0
0.122946216,1,0
0.123077784,1,1
0.123102568,0,1
0.123112464,1,1
0.123181696,1,0
0.123197088,1,1
0.123365064,0,1
0.123372776,0,0
0.123398416,0,1
0.123406712,1,1
0.123589120,1,0
0.123641160,1,1
0.123643200,0,1
0.123738200,0,0
0.123797104,1,0
0.123854752,1,1
0.123998912,0,1
0.124005928,0,0
0.124045592,0,1
0.124149768,1,1
0.124200096,1,0
0.124365168,1,1
0.124366360,0,1
0.124495360,1,1
0.124526936,1,0
0.124608824,1,1
0.124676312,1,0
0.124706048,0,0
0.124917784,0,1
0.124960880,1,1
0.124978064,0,1
0.124982144,0,0
0.125093072,1,0
0.125108208,1,1
0.125204712,0,1
0.125204800,0,0
0.125277448,0,1
0.125383320,1,1
0.125390000,1,0
0.125438080,1,1
0.125556760,1,0
0.125617624,0,0
0.125792088,0,1
0.125821936,1,1
0.125842168,1,0
0.125896080,1,1
0.125960056,1,0
0.125988240,0,0
0.126061984,1,0
0.126141304,1,1
0.126231048,1,0
0.126254408,0,0
0.126445992,1,0
0.126457064,1,1
0.126540136,0,1
0.126622440,0,0
0.126643760,0,1
0.126713160,1,1
0.126785096,1,0
0.126924384,0,0
0.126965888,1,0
0.126972032,1,1
0.127124552,1,0
0.127176440,0,0
0.127328264,0,1
0.127375792,1,1
0.127467672,1,0
0.127547744,1,1
0.127605528,0,1
0.127734112,0,0
0.127793608,0,1
0.127826888,1,1
0.127885960,0,1
0.127916176,0,0
0.127941576,1,0
0.128107456,0,0
0.128126384,1,0
0.128132656,1,1
0.128248632,0,1
0.128304744,1,1
0.128343208,0,1
0.128355360,1,1
0.128382776,1,0
0.128528128,0,0
0.128643200,0,1
0.128781584,0,0
0.128787128,1,0
0.128869800,1,1
0.128915848,1,0
0.129037776,0,0
0.129085112,1,0
0.129140480,1,1
0.129285624,1,0
0.129291112,0,0
0.129314368,1,0
0.129427152,1,1
0.129489832,0,1
0.129571936,0,0
0.129674328,1,0
0.129736200,0,0
0.129799720,0,1
0.129838464,0,0
0.129959384,1,0
0.130099736,1,1
0.130109608,0,1
0.130158960,0,0
0.130336488,0,1
0.130351560,1,1
0.130445632,0,1
0.130564880,0,0
0.130707112,1,0
0.130772032,1,1
0.130805176,0,1
0.130930656,1,1
0.131020208,1,0
0.131117976,0,0
0.131243464,0,1
0.131296664,0,0
0.131378120,1,0
0.131442104,0,0
0.131486832,1,0
0.131512544,1,1
0.131644944,0,1
0.131751696,1,1
0.131763976,1,0
0.131774400,1,1
0.131821344,0,1
0.132035240,0,0
0.132050768,1,0
0.132102336,0,0
0.132123728,0,1
0.132138616,1,1
0.132239064,0,1
0.132259456,1,1
0.132309608,1,0
0.132355416,0,0
0.132357864,0,1
0.132393472,0,0
0.132511704,1,0
0.132613392,1,1
0.132711000,0,1
0.132757576,1,1
0.132773888,0,1
0.132824848,0,0
0.132961160,1,0
0.132994784,0,0
0.133076136,0,1
0.133101312,1,1
0.133128944,0,1
0.133227168,1,1
0.133231256,1,0
0.133287840,0,0
0.133457880,0,1
0.133480704,1,1
0.133587336,1,0
0.133612824,1,1
0.133693640,0,1
0.133801104,0,0
0.133828616,1,0
0.133992232,1,1
0.134026272,0,1
0.134160320,0,0
0.134208400,1,0
0.134369656,1,1
0.134382736,0,1
0.134449760,1,1
0.134519392,1,0
0.134644064,1,1
0.134658672,0,1
0.134708560,0,0
0.134893416,1,0
0.134895216,1,1
0.134982648,0,1
0.135063024,0,0
0.135230904,1,0
0.135236304,1,1
0.135237736,1,0
0.135372912,1,1
0.135379168,0,1
0.135419048,1,1
0.135518000,1,0
0.135573560,0,0
0.135597888,0,1
0.135727440,1,1
0.135811608,1,0
0.135843800,0,0
0.135844928,0,1
0.135854056,1,1
0.135946392,0,1
0.135968448,0,0
0.136099456,0,1
0.136155000,1,1
0.136260816,1,0
0.136271368,1,1
0.136290496,0,1
0.136296416,0,0
0.136425328,0,1
0.136427472,0,0
0.136448720,0,1
0.136490632,0,0
0.136527968,1,0
0.136696184,1,1
0.136714152,0,1
0.136880192,1,1
0.136907944,1,0
0.136937200,0,0
0.137061496,0,1
0.137088520,1,1
0.137269512,1,0
0.137347752,0,0
0.137380424,1,0
0.137439896,1,1
0.137472912,1,0
0.137521272,0,0
0.137585384,1,0
0.137625472,1,1
0.137639152,0,1
0.137689472,0,0
0.137727776,1,0
0.137942032,1,1
0.137950456,0,1
0.138113432,1,1
0.138148800,1,0
0.138304360,1,1
0.138365768,0,1
0.138421312,0,0
0.138445232,1,0
0.138526512,1,1
0.138644400,0,1
0.138665416,0,0
0.138708656,0,1
0.138757072,0,0
0.138765520,0,1
0.138815552,1,1
0.138838568,1,0
0.138937864,0,0
0.138987496,0,1
0.139082040,1,1
0.139180712,0,1
0.139189856,0,0
0.139211928,1,0
0.139428848,0,0
0.139450920,0,1
0.139577504,1,1
0.139585216,0,1
0.139638912,0,0
0.139667392,1,0
0.139710864,1,1
0.139759072,1,0
0.139897920,0,0
0.139912776,0,1
0.140020496,0,0
0.140088728,1,0
0.140143304,1,1
0.140277176,1,0
0.140293400,0,0
0.140482920,0,1
0.140531352,0,0
0.140544576,1,0
0.140630536,0,0
0.140630960,1,0
0.140724920,1,1
0.140878808,0,1
0.140909280,1,1
0.140917888,1,0
0.140949104,1,1
0.141001888,0,1
0.141197736,0,0
0.141226584,0,1
0.141256576,1,1
0.141282856,1,0
0.141394328,0,0
0.141467256,1,0
0.141507960,1,1
0.141509608,1,0
0.141550344,0,0
0.141566440,0,1
0.141674152,1,1
0.141772624,1,0
0.141800088,0,0
0.141862520,0,1
0.141967880,1,1
0.142003328,0,1
0.142088240,0,0
0.142089920,0,1
0.142147272,1,1
0.142194160,1,0
0.142319040,1,1
0.142375744,0,1
0.142506632,0,0
0.142515192,1,0
0.142578520,1,1
0.142773272,0,1
0.142794832,0,0
0.142912336,1,0
0.143017728,0,0
0.143053280,0,1
0.143174648,0,0
0.143227936,1,0
0.143263240,1,1
0.143431600,0,1
0.143478776,0,0
0.143634456,1,0
0.143727248,1,1
0.143752896,0,1
0.143784688,1,1
0.143805272,0,1
0.143930656,0,0
0.143955072,1,0
0.143998424,1,1
0.144026440,1,0
0.144043888,1,1
0.144143672,0,1
0.144156200,0,0
0.144323616,0,1
0.144385000,1,1
0.144520656,1,0
0.144607520,0,0
0.144709144,1,0
0.144747120,0,0
0.144752776,0,1
0.144893576,1,1
0.144936640,1,0
0.145019296,0,0
0.145057544,0,1
0.145112424,1,1
0.145226136,0,1
0.145287768,0,0
0.145324216,1,0
0.145353600,1,1
0.145520888,0,1
0.145536584,0,0
0.145680928,1,0
0.145739768,1,1
0.145919888,0,1
0.145923968,0,0
0.146139784,0,1
0.146168288,1,1
0.146384472,1,0
0.146388288,1,1
0.146395536,0,1
0.146431936,1,1
0.146500736,1,0
0.146534776,0,0
0.146569968,1,0
0.146625704,1,1
0.146634384,0,1
0.146696768,1,1
0.146789320,0,1
0.146793864,0,0
0.146928640,0,1
0.146955960,0,0
0.146998768,1,0
0.147057064,1,1
0.147197392,1,0
0.147215888,0,0
0.147216792,1,0
0.147401808,1,1
0.147456088,0,1
0.147486936,0,0
0.147587024,1,0
0.147680032,1,1
0.147794848,1,0
0.147811096,1,1
0.147846880,0,1
0.147900976,0,0
0.147992096,1,0
0.148016704,1,1
0.148121968,0,1
0.148137224,0,0
0.148165872,1,0
0.148208048,0,0
0.148372792,0,1
0.148383048,1,1
0.148554992,0,1
0.148556680,1,1
0.148634488,1,0
0.148802736,0,0
0.148882824,0,1
0.148990616,1,1
0.149042600,0,1
0.149076968,0,0
0.149111520,0,1
0.149128344,0,0
0.149227104,1,0
0.149288704,1,1
0.149324392,0,1
0.149424272,0,0
0.149464976,1,0
0.149494104,1,1
0.149536640,0,1
0.149632072,0,0
0.149659024,1,0
0.149689376,0,0
0.149804984,0,1
0.149844656,1,1
0.149939456,1,0
0.149978136,0,0
0.150198800,0,1
0.150223968,1,1
0.150304432,1,0
0.150326320,0,0
0.150348040,0,1
0.150398480,0,0
0.150459352,1,0
0.150523120,0,0
0.150540080,0,1
0.150607096,1,1
0.150759528,1,0
0.150868840,0,0
0.150906856,0,1
0.150923240,0,0
0.151021008,0,1
0.151065304,1,1
0.151120640,1,0
0.151297200,0,0
0.151344048,0,1
0.151384032,0,0
0.151409752,1,0
0.151427288,1,1
0.151578760,1,0
0.151668392,0,0
0.151683728,0,1
0.151865704,0,0
0.151886384,0,1
0.151900896,1,1
0.151987768,1,0
0.152153880,0,0
0.152164960,1,0
0.152234824,1,1
0.152401376,0,1
0.152403456,0,0
0.152560480,0,1
0.152638664,1,1
0.152671064,0,1
0.152684672,0,0
0.152687120,0,1
0.152898056,0,0
0.152903224,1,0
0.153108024,0,0
0.153156296,0,1
0.153208048,1,1
0.153314960,0,1
0.153321024,0,0
0.153487960,1,0
0.153536792,1,1
0.153578880,1,0
0.153674824,1,1
0.153680664,0,1
0.153753632,0,0
0.153840744,1,0
0.153860344,1,1
0.153948760,0,1
0.154121048,0,0
0.154130608,1,0
0.154325880,1,1
0.154343720,0,1
0.154518848,0,0
0.154559856,1,0
0.154627304,1,1
0.154685880,1,0
0.154739760,0,0
0.154844624,0,1
0.154903680,1,1
0.155021208,1,0
0.155040528,0,0
0.155180824,1,0
0.155221608,1,1
0.155295120,1,0
0.155353976,0,0
0.155508624,0,1
0.155523720,0,0
0.155571928,1,0
0.155637864,1,1
0.155813304,0,1
0.155820808,0,0
0.155925008,1,0
0.155971384,0,0
0.155993208,0,1
0.156034384,1,1
0.156224480,1,0
0.156239288,0,0
0.156342896,0,1
0.156494184,1,1
0.156508728,1,0
0.156515152,1,1
0.156520096,0,1
0.156580880,1,1
0.156684744,1,0
0.156794840,0,0
0.156875880,0,1
0.156954648,1,1
0.157071648,1,0
0.157147424,0,0
0.157246448,1,0
0.157283184,1,1
0.157365560,1,0
0.157450600,1,1
0.157468304,0,1
0.157502128,0,0
0.157631400,0,1
0.157645904,1,1
0.157858960,1,0
0.157898848,0,0
0.157902736,0,1
0.157922464,0,0
0.158038664,1,0
0.158087536,1,1
0.158194448,0,1
0.158261816,0,0
0.158442800,1,0
0.158516432,1,1
0.158611264,0,1
0.158778112,0,0
0.158793696,1,0
0.158861544,1,1
0.158862816,1,0
0.158973400,1,1
0.159024016,0,1
0.159174960,0,0
0.159184336,1,0
0.159256704,0,0
0.159384656,0,1
0.159457024,1,1
0.159510464,1,0
0.159645792,0,0
0.159679768,0,1
0.159825344,0,0
0.159869152,1,0
0.159869296,0,0
0.159874696,0,1
0.159908528,0,0
0.159919616,1,0
0.159938216,1,1
0.160095120,1,0
0.160162816,0,0
0.160214720,0,1
0.160323424,0,0
0.160369392,1,0
0.160392952,1,1
0.160434528,1,0
0.160485480,1,1
0.160577272,0,1
0.160682528,0,0
0.160778184,1,0
0.160815512,1,1
0.160859768,0,1
0.161010800,0,0
0.161049128,1,0
0.161058944,0,0
0.161121720,1,0
0.161193088,1,1
0.161247632,1,0
0.161317064,0,0
0.161387592,1,0
0.161405136,1,1
0.161410144,1,0
0.161507992,0,0
0.161558032,1,0
0.161565744,1,1
0.161684920,1,0
0.161820176,0,0
0.161878120,0,1
0.161955824,0,0
0.161977024,1,0
0.161997344,0,0
0.162081136,1,0
0.162179424,1,1
0.162312176,0,1
0.162388000,0,0
0.162429632,1,0
0.162512168,0,0
0.162542608,0,1
0.162651680,1,1
0.162677456,0,1
0.162690968,0,0
0.162835920,1,0
0.162844592,1,1
0.162964464,0,1
0.163005312,0,0
0.163044648,0,1
0.163112312,1,1
0.163230512,0,1
0.163241104,0,0
0.163253960,1,0
0.163264952,1,1
0.163446072,1,0
0.163451288,0,0
0.163557696,0,1
0.163649696,1,1
0.163652432,0,1
0.163687056,1,1
0.163799904,1,0
0.163814512,1,1
0.163878816,1,0
0.163913432,0,0
0.163976368,0,1
0.164049840,1,1
0.164103264,1,0
0.164215400,0,0
0.164221776,0,1
0.164246600,1,1
0.164254016,1,0
0.164351496,1,1
0.164411424,0,1
0.164490808,1,1
0.164539200,1,0
0.164567032,1,1
0.164573416,1,0
0.164617072,0,0
0.164620592,0,1
0.164735976,0,0
0.164795200,1,0
0.164942136,1,1
0.165035752,0,1
0.165137656,0,0
0.165175432,0,1
0.165196640,1,1
0.165343328,1,0
0.165343400,0,0
0.165346504,0,1
0.165367096,1,1
0.165383936,0,1
0.165421464,0,0
0.165551000,1,0
0.165625176,0,0
0.165670848,0,1
0.165780080,1,1
0.165815664,1,0
0.165869608,1,1
0.165902288,0,1
0.165927416,0,0
0.166016064,0,1
0.166100232,0,0
0.166159536,1,0
0.166182800,1,1
0.166257288,1,0
0.166258416,0,0
0.166387568,0,1
0.166422848,0,0
0.166464616,1,0
0.166666368,1,1
0.166701064,1,0
0.166703408,0,0
0.166769656,1,0
0.166828136,1,1
0.166830120,0,1
0.166908088,0,0
0.167055992,1,0
0.167113112,1,1
0.167249128,0,1
0.167361984,0,0
0.167383528,1,0
0.167492560,0,0
0.167544008,0,1
0.167545896,0,0
0.167629176,1,0
0.167770008,1,1
0.167786216,0,1
0.167893584,0,0
0.168022960,1,0
0.168070288,1,1
0.168136968,0,1
0.168151096,0,0
0.168348616,1,0
0.168359160,1,1
0.168521976,0,1
0.168604976,0,0
0.168622840,1,0
0.168734288,0,0
0.168745464,1,0
0.168758928,1,1
0.168808472,0,1
0.168860624,0,0
0.168959824,0,1
0.169026776,1,1
0.169111216,0,1
0.169152064,0,0
0.169297008,1,0
0.169331848,0,0
0.169340352,0,1
0.169373984,0,0
0.169491896,1,0
0.169622720,1,1
0.169664824,0,1
0.169807216,1,1
0.169839616,0,1
0.169861456,0,0
0.170074584,1,0
0.170076800,1,1
0.170262576,0,1
0.170281992,1,1
0.170328416,1,0
0.170465168,0,0
0.170574200,1,0
0.170574408,1,1
0.170641872,0,1
0.170718136,0,0
0.170771280,0,1
0.170848776,0,0
0.170899416,1,0
0.170995760,1,1
0.171081008,0,1
0.171128728,0,0
0.171264504,0,1
0.171309920,1,1
0.171350488,0,1
0.171480216,0,0
0.171485832,1,0
0.171625552,1,1
0.171709552,1,0
0.171736328,0,0
0.171813472,0,1
0.171876600,1,1
0.171897768,1,0
0.171988144,1,1
0.172001144,1,0
0.172016200,0,0
0.172046512,0,1
0.172136760,1,1
0.172160216,1,0
0.172170288,1,1
0.172179856,0,1
0.172308600,0,0
0.172409096,1,0
0.172426184,1,1
0.172456560,1,0
0.172490192,1,1
0.172584440,0,1
0.172598512,1,1
0.172618896,0,1
0.172700928,0,0
0.172738488,0,1
0.172752096,1,1
0.172848312,0,1
0.172960280,1,1
0.172973464,1,0
0.173136760,0,0
0.173189168,0,1
0.173259824,0,0
0.173321904,1,0
0.173420736,1,1
0.173479712,1,0
0.173543248,0,0
0.173693640,0,1
0.173761232,1,1
0.173805584,0,1
0.173875680,0,0
0.173938520,1,0
0.173963560,0,0
0.174046032,1,0
0.174137040,1,1
0.174155416,0,1
0.174335672,1,1
0.174336072,1,0
0.174535488,1,1
0.174596968,0,1
0.174626808,0,0
0.174739008,1,0
0.174823944,1,1
0.174834712,0,1
0.174864096,1,1
0.175047624,1,0
0.175091832,0,0
0.175213224,1,0
0.175299864,1,1
0.175349112,1,0
0.175393032,0,0
0.175481464,0,1
0.175492464,1,1
0.175511088,1,0
0.175643576,1,1
0.175725056,0,1
0.175744704,0,0
0.175850184,0,1
0.175907240,1,1
0.176011656,0,1
0.176043864,0,0
0.176122608,1,0
0.176199576,1,1
0.176225672,0,1
0.176239520,1,1
0.176409584,0,1
0.176418048,0,0
0.176525840,1,0
0.176538184,1,1
0.176547984,0,1
0.176654304,0,0
0.176767304,0,1
0.176776216,0,0
0.176786496,0,1
0.176797216,1,1
0.176957304,0,1
0.176979064,1,1
0.177029824,1,0
0.177124032,1,1
0.177224472,0,1
0.177300336,1,1
0.177367728,1,0
0.177473616,0,0
0.177561040,1,0
0.177587528,1,1
0.177615152,0,1
0.177653792,1,1
0.177664112,0,1
0.177668168,0,0
0.177815776,0,1
0.177823856,1,1
0.177923752,0,1
0.178036776,0,0
0.178105688,1,0
0.178175648,1,1
0.178299648,0,1
0.178379592,0,0
0.178520528,1,0
0.178525448,1,1
0.178672864,0,1
0.178769112,0,0
0.178828504,1,0
0.178930576,0,0
0.178948376,0,1
0.178981936,1,1
0.179141928,0,1
0.179172968,0,0
0.179227968,0,1
0.179262736,1,1
0.179262808,0,1
0.179293528,0,0
0.179336984,1,0
0.179458656,1,1
0.179494392,1,0
0.179531528,0,0
0.179688920,0,1
0.179776400,1,1
0.179850672,1,0
0.179951352,0,0
0.180046288,0,1
0.180067920,0,0
0.180184752,1,0
0.180201088,1,1
0.180370856,0,1
0.180417344,0,0
0.180459528,1,0
0.180475376,1,1
0.180508784,1,0
0.180550648,0,0
0.180562728,1,0
0.180607776,0,0
0.180726208,0,1
0.180818176,1,1
0.180903552,1,0
0.180942632,0,0
0.180966720,0,1
0.181004712,0,0
0.181127880,1,0
0.181206952,1,1
0.181281568,0,1
0.181367896,0,0
0.181410624,0,1
0.181438808,0,0
0.181448696,1,0
0.181533592,0,0
0.181559272,1,0
0.181635352,1,1
0.181656152,0,1
0.181761432,0,0
0.181784080,1,0
0.181801000,1,1
0.181892408,0,1
0.181915928,0,0
0.181957544,0,1
0.182015024,1,1
0.182082304,0,1
0.182157992,1,1
0.182190992,1,0
0.182304912,0,0
0.182337528,0,1
0.182468224,0,0
0.182500664,1,0
0.182529200,1,1
0.182548272,1,0
0.182576864,0,0
0.182605544,1,0
0.182664632,1,1
0.182736784,0,1
0.182741168,0,0
0.182918448,0,1
0.182968944,1,1
0.182974576,1,0
0.183021536,0,0
0.183145208,1,0
0.183217024,1,1
0.183328224,1,0
0.183360224,0,0
0.183455792,1,0
0.183478152,1,1
0.183538352,1,0
0.183686200,0,0
0.183696240,0,1
0.183799656,0,0
0.183835704,1,0
0.183841032,0,0
0.183890672,0,1
0.183901976,1,1
0.183916200,1,0
0.184005736,1,1
0.184040488,0,1
0.184095992,1,1
0.184168384,1,0
0.184230392,0,0
0.184385432,1,0
0.184420368,1,1
0.184425128,0,1
0.184435944,0,0
0.184465024,1,0
0.184611424,1,1
0.184621976,0,1
0.184706632,1,1
0.184829584,1,0
0.184862152,0,0
0.185081784,0,1
0.185089384,1,1
0.185094912,1,0
0.185220760,0,0
0.185247488,1,0
0.185323648,1,1
0.185362568,0,1
0.185559040,1,1
0.185564264,1,0
0.185670968,0,0
0.185778112,1,0
0.185780448,1,1
0.185857800,0,1
